ResourceID,geom,SITEID,SITENAME
a1fc37c8-12a5-4c4e-9ead-3f0aa6995902,"MULTIPOLYGON (((-82.39785729 28.465451377000079,-82.397086762999947 28.465477933000045,-82.397086768999941 28.466062449000049,-82.397883855999964 28.466115564000063,-82.39785729 28.465451377000079)))
",HE00670,McGeachy
cd08f352-8be9-4c97-be68-3c84dc60378c,"MULTIPOLYGON (((-82.31799958199997 28.528952401000026,-82.317999575999977 28.528128604000074,-82.317458890999944 28.528128605000063,-82.317510390999985 28.528952402000073,-82.31799958199997 28.528952401000026)))
",HE00671,Lang Memorial (Mt. Zion Church)
6eb43d22-ef09-4cbe-ab9e-043290e2d0ec,"MULTIPOLYGON (((-82.356714150999949 28.451121005000061,-82.356232529999943 28.45117766900006,-82.356374187999961 28.451885864000076,-82.356912479999949 28.45191417500007,-82.356714150999949 28.451121005000061)))
",HE00672,Johnson/Batten
a2721426-5e5c-427a-a59f-62367dab1a40,"MULTIPOLYGON (((-82.365194450999979 28.618583849000061,-82.365049779999936 28.618633749000026,-82.36511922599999 28.618790507000028,-82.365263896999977 28.618740607000063,-82.365194450999979 28.618583849000061)))
",HE00673,Chinsegut Hill
96ff3f37-7f8a-4fed-9675-a3b3bd29d345,"MULTIPOLYGON (((-82.457844961999967 28.555692620000059,-82.457844955999974 28.553974855000035,-82.456278630999975 28.553974861000029,-82.45549549499998 28.555692627000042,-82.457844961999967 28.555692620000059)))
",HE00677,Ayers Cemetery
0bc4da7a-26a2-4d64-891c-4ad5b3884730,"MULTIPOLYGON (((-82.447100131999946 28.629997754000044,-82.447104710999952 28.630779551000046,-82.447723275999977 28.630775869000047,-82.44771865499996 28.629994115000045,-82.447100131999946 28.629997754000044)))
",HE00701,St. Stanislaus Cemetery
9c590c42-8b10-4f94-adb4-f5f6a21d0eaf,"MULTIPOLYGON (((-82.628540276999956 28.447635395000077,-82.627986596999961 28.447651686000029,-82.628005805999976 28.448304496000048,-82.628559485999972 28.44828820400005,-82.628540276999956 28.447635395000077)))
",HE00702,Aripeka - Hunters Lake Cemetery
a637ce67-3882-4d12-8835-dd6bdfd27f72,"MULTIPOLYGON (((-82.451508437999962 28.552502372000049,-82.451550052999949 28.552580676000048,-82.451645127999939 28.552575458000035,-82.451728313999979 28.55270071800004,-82.45172237 28.552846848000058,-82.451674810999975 28.552946022000071,-82.451645129999974 28.553039978000072,-82.451686700999971 28.553102586000023,-82.451805555999954 28.553139151000039,-82.451924410999936 28.553133933000026,-82.452209593999953 28.553149584000039,-82.452387854999984 28.55317567000003,-82.452714694999941 28.553170452000074,-82.452797880999981 28.553165234000062,-82.452863230999981 28.553175669000041,-82.452875120999977 28.553118277000067,-82.45292858199997 28.553102582000065,-82.453011767999953 28.553092147000029,-82.452982085999963 28.553024321000066,-82.452910746999976 28.552946018000057,-82.452910746999976 28.552862497000035,-82.452952360999973 28.552799888000038,-82.452982084999974 28.552758106000056,-82.45299393199997 28.552690279000046,-82.452976138999986 28.552596323000046,-82.452934524999989 28.552523237000059,-82.452928579999934 28.552424107000036,-82.452952358999937 28.552324933000079,-82.452928578999945 28.552204890000041,-82.452857282999958 28.552189238000039,-82.452827558999957 28.552257065000049,-82.452744373999963 28.552330151000035,-82.452589892999981 28.552345804000026,-82.452417575999959 28.55224663100006,-82.452144239999939 28.552220545000068,-82.451864958999977 28.55226228500004,-82.45160945799995 28.552257069000063,-82.451478755999972 28.552340590000028,-82.451508437999962 28.552502372000049)))
",HE00754,Spring Hill African American Cemetery
b1fda8b4-4108-4b7e-a739-02b7335530dc,"MULTIPOLYGON (((-82.367974231999938 28.634973049000052,-82.365852940999957 28.634973049000052,-82.365852940999957 28.636694062000061,-82.367974231999938 28.636694062000061,-82.367974231999938 28.634973049000052)))
",HE00756,Lake Lindsey Cemetery
b20c7473-a5dc-42f6-83cc-ff606d74b36e,"MULTIPOLYGON (((-82.146567147301425 28.480882924705423,-82.146579361678604 28.480870710325217,-82.146589269487094 28.480856560504552,-82.14659656968314 28.480840905178567,-82.146601040453973 28.480824220026424,-82.146602545957478 28.480807012018026,-82.146601040449724 28.480789804009998,-82.146596569674756 28.480773118858963,-82.146589269474845 28.480757463534783,-82.146579361662859 28.480743313716566,-82.146567147282653 28.48073109933938,-82.146552997461995 28.480721191530893,-82.146537342136014 28.480713891334851,-82.146520656983867 28.480709420564018,-82.146503448975466 28.480707915060506,-82.146486240967434 28.480709420568274,-82.146469555816395 28.480713891343232,-82.146453900492219 28.480721191543143,-82.146439750674006 28.480731099355129,-82.146427536296827 28.480743313735335,-82.146417628488337 28.480757463555999,-82.146410328292291 28.480773118881984,-82.146405857521458 28.480789804034128,-82.146404352017953 28.480807012042526,-82.146405857525707 28.480824220050554,-82.146410328300675 28.480840905201589,-82.146417628500586 28.480856560525769,-82.146427536312572 28.480870710343986,-82.146439750692778 28.480882924721172,-82.146453900513436 28.480892832529658,-82.146469555839417 28.480900132725701,-82.146486240991564 28.480904603496533,-82.146503448999965 28.480906109000045,-82.146520657007997 28.480904603492277,-82.146537342159036 28.48090013271732,-82.146552997483212 28.480892832517409,-82.146567147301425 28.480882924705423)))
",HE00804,Old Mills Cemetery
ce29c56b-ebe3-402d-a120-46929084c1b3,"MULTIPOLYGON (((-81.518302081999934 27.601405923000073,-81.516287473999967 27.601405912000075,-81.51630056099998 27.600966277000055,-81.514594397999986 27.601005612000051,-81.514594397999986 27.602796994000073,-81.518302081999934 27.602797015000078,-81.518302081999934 27.601405923000073)))
",HG00754,BOUGAINVILLEA CEMETERY
eb557623-81f2-4b85-aea8-714229e8a20e,"MULTIPOLYGON (((-81.394392513999946 27.071296872000062,-81.394667342999981 27.071294093000063,-81.39467846499997 27.070824954000045,-81.393748468999945 27.070772221000027,-81.393692950999935 27.072010287000069,-81.394364198999938 27.072059085000035,-81.394392513999946 27.071296872000062)))
",HG00871,VENUS UNITED METHODIST CHURCH CEMETERY
7fa42e93-5bad-43ba-a7b9-978b6f6ea17e,"MULTIPOLYGON (((-81.422704530999965 27.506009585000072,-81.421097084999985 27.506023085000038,-81.421124113999952 27.507670946000076,-81.422745031999966 27.507670960000041,-81.422704530999965 27.506009585000072)))
",HG00872,PINECREST CEMETERY
a0766a6c-1bb6-4824-969e-89824d816071,"MULTIPOLYGON (((-81.364786322999976 27.323895110000024,-81.364820105999968 27.325617278000038,-81.367319099999975 27.325684821000038,-81.367307855999968 27.323940158000028,-81.364786322999976 27.323895110000024)))
",HG00873,OAK HILL CEMETERY
27b5e80c-1b05-4d3a-b28d-25e2f4ef3180,"MULTIPOLYGON (((-81.053243914999939 27.362235300000066,-81.053001931999972 27.362235302000045,-81.052997184999981 27.362439337000069,-81.05324391399995 27.362444083000071,-81.053243914999939 27.362235300000066)))
",HG00875,PEARCE-LOCKETT ESTATE CEMETERY
2e0cb398-32a6-4d79-b690-52219061f50d,"MULTIPOLYGON (((-81.1572972 27.592085717000032,-81.156664168999953 27.592059956000071,-81.156633787999965 27.592652526000052,-81.15726682199994 27.592678288000059,-81.1572972 27.592085717000032)))
",HG00963,Fort Kissimmee Cemetery
710dfdc6-6b46-47a9-9b55-86e1e9262352,"MULTIPOLYGON (((-81.067576075999966 27.367542078000042,-81.067526634999979 27.367821981000077,-81.067888966999988 27.367920811000033,-81.06800422799995 27.367575005000049,-81.067576075999966 27.367542078000042)))
",HG00969,CEMETERY
67dfa032-f1bd-44a7-93e4-9822f4d35c24,"MULTIPOLYGON (((-82.765890547999959 27.584156570000061,-82.765470260999962 27.584160721000046,-82.765470262999941 27.584572684000079,-82.765890549999938 27.584572681000054,-82.765890547999959 27.584156570000061)))
",HI00117B,EGMONT KEY CEMETERY
f0df317a-3ca9-4b07-8ed2-752df062d85c,"MULTIPOLYGON (((-82.281901827999945 27.937784080000029,-82.281634783999948 27.937784082000064,-82.281634783999948 27.938130529000034,-82.281905463999976 27.938130527000055,-82.281905462999987 27.937784080000029,-82.281901827999945 27.937784080000029)))
",HI03870,BRANDON FAMILY CEMETERY
93449e6b-3bf1-4ef0-99d4-96b2dfc00e94,"MULTIPOLYGON (((-82.457986417999962 27.95446839400006,-82.457688110999982 27.953836659000046,-82.456529907999936 27.954108659000042,-82.456547442999977 27.955354556000032,-82.458030298999972 27.955363311000042,-82.457986417999962 27.95446839400006)))
",HI05595,OAKLAWN AND ST LOUIS CATHOLIC CEMETERY
d434f5e3-d9c9-438b-b0d3-fc7e120259c9,"MULTIPOLYGON (((-82.290106637999941 27.981565827000054,-82.290094022999938 27.982334930000036,-82.29082527199995 27.982334924000043,-82.290825269999971 27.98156582200005,-82.290106637999941 27.981565827000054)))
",HI05689,ST. MARY A.M.E. CHURCH CEMETERY
28d5c099-4e10-4e5e-b828-a796fd82c394,"MULTIPOLYGON (((-82.318505277999975 27.897999610000056,-82.316192718999957 27.898018101000048,-82.316649699999971 27.899555105000047,-82.318500874999984 27.899577887000078,-82.318505277999975 27.897999610000056)))
",HI06414,PROVIDENCE CEMETERY
b2be5bb4-20c1-4da1-b4b5-423742f3f09d,"MULTIPOLYGON (((-82.310818395999945 28.028765050000061,-82.310580518999984 28.028784894000069,-82.311135554999964 28.029260608000072,-82.311135564999972 28.028784891000043,-82.310818395999945 28.028765050000061)))
",HI06728,Loving Care Cemetery
bb64f1c4-18c7-4efd-94d4-c53afc1162b7,"MULTIPOLYGON (((-82.125985381999953 28.035925076000069,-82.126459357999977 28.037461278000023,-82.129907872999979 28.037428538000029,-82.129924226999947 28.036562418000074,-82.128485970999975 28.036153851000051,-82.126851619999968 28.035745329000065,-82.126246916999946 28.035630937000064,-82.125985387999947 28.035581887000035,-82.125985381999953 28.035925076000069)))
",HI06730,Memorial Park Cemetery
427e39fe-046e-431c-bb7f-20593584ab7a,"MULTIPOLYGON (((-82.119282126999963 28.041161660000057,-82.11877044299996 28.041176503000031,-82.118785229999958 28.041791934000059,-82.119586156999958 28.041799369000046,-82.11966771799996 28.041725214000053,-82.119645487999946 28.041161657000032,-82.119282126999963 28.041161660000057)))
",HI06731,Shiloh Cemetery
8a97e0ff-8cfb-4634-a31f-dd5549b55e70,"MULTIPOLYGON (((-82.068990506999967 28.038635811000063,-82.069026423999958 28.03806707800004,-82.067637300999934 28.038092362000043,-82.067606176999959 28.037294338000038,-82.06626040499998 28.037274830000058,-82.066258951999941 28.038702441000055,-82.06700589899998 28.03873632400007,-82.067031124999971 28.039266697000073,-82.068253708999976 28.039250902000049,-82.068246073999944 28.038980095000056,-82.068993863999935 28.038973868000028,-82.068990506999967 28.038635811000063)))
",HI06737,MT. ENON PRIMITIVE BAPTIST CEMETERY
1f42a930-47ff-49dd-be24-f91343bea65e,"MULTIPOLYGON (((-82.431990988999985 27.97274765800006,-82.431975420999947 27.97193767300007,-82.431632719999982 27.971937675000049,-82.431648287999963 27.97119,-82.430666930999962 27.971205574000066,-82.430651363999971 27.97277880200005,-82.431990988999985 27.972763225000051,-82.431990988999985 27.97274765800006)))
",HI06742,L'UNIONE ITALIANA
08531e6e-301c-4f2d-9b79-448946d37e86,"MULTIPOLYGON (((-82.104064273999938 27.792307514000072,-82.09582143199998 27.792280864000077,-82.09590140399996 27.800389940000059,-82.104064230999938 27.80036321800003,-82.104064273999938 27.792307514000072)))
",HI06881,JOHN ARMWOOD GRAVE
c188671b-aa4a-4e6e-b983-c3017744796f,"MULTIPOLYGON (((-82.127825477999977 28.030225685000062,-82.126858351999942 28.030208414000072,-82.126858366999954 28.029362266000078,-82.123058890999971 28.029396803000054,-82.123041605999958 28.032073509000043,-82.123076113999957 28.032418879000033,-82.123145178999948 28.032746972000041,-82.12333515399996 28.032919655000057,-82.123784179999973 28.033023272000037,-82.123991436999972 28.033005993000074,-82.125735752999958 28.033005981000031,-82.125770279999983 28.032332517000043,-82.126374770999973 28.032349747000069,-82.127825437999945 28.032349737000061,-82.127825477999977 28.030225685000062)))
",HI09648,Oaklawn Cemetery
92e2ee9d-9c2e-4abf-8faf-eb4eb2d5155d,"MULTIPOLYGON (((-82.100944686999981 27.790361589000042,-82.100412479999989 27.790381307000075,-82.100412477999953 27.79063751800004,-82.100412476999963 27.790972547000024,-82.100964356999953 27.790952829000048,-82.100944686999981 27.790361589000042)),((-82.102067858999987 27.791615355000033,-82.101967912999953 27.791051443000072,-82.100964356999953 27.790952829000048,-82.100982786999964 27.791608218000079,-82.101075461999983 27.792284305000067,-82.101725153999951 27.792285842000069,-82.102067858999987 27.791615355000033)))
",HI09687,Alafia River State Rec Area Cemetery
87002611-d067-4dc4-9b59-ac22ea711127,"MULTIPOLYGON (((-82.490489112999967 28.020728629000075,-82.490489112999967 28.021632950000026,-82.492443661999971 28.021632937000049,-82.492443661999971 28.020728616000042,-82.490489112999967 28.020728629000075)))
",HI10242,Oak Grove United Methodist Cemetery
02c943c6-cebb-4ace-8473-6ad17e262a0c,"MULTIPOLYGON (((-82.766058142999952 27.592381612000054,-82.766058144999988 27.593188430000055,-82.766587619999939 27.59318842600004,-82.76658761799996 27.592381608000039,-82.766058142999952 27.592381612000054)))
",HI10254,Fort Dade Post Cemetery
03b7348b-5924-4b0f-8040-890a6a428bb1,"MULTIPOLYGON (((-82.322560356999986 27.934054721000052,-82.32072868399996 27.93404455700005,-82.320687975999988 27.938084141000047,-82.322662109999953 27.938796393000075,-82.322560356999986 27.934054721000052)))
",HI10492,Hillsboro Memorial Gardens
c24f4889-1fac-4b5d-9cab-166ab01090b7,"MULTIPOLYGON (((-82.592792587999952 28.098353283000051,-82.592792587999952 28.09932752800006,-82.593301145999988 28.09932752800006,-82.593301145999988 28.098353284000041,-82.592792587999952 28.098353283000051)))
",HI11521,Keystone United Methodist Cemetery
f4978981-9a3f-4401-8c07-75851e687d89,"MULTIPOLYGON (((-82.335375476999957 27.849752615000057,-82.335375477999946 27.850394788000074,-82.33617271899999 27.85039478300007,-82.336172717999943 27.849752610000053,-82.335375476999957 27.849752615000057)))
",HI11588,Samford Cemetery
74c2e457-1819-45b8-856a-f7a652874cb2,"MULTIPOLYGON (((-82.078795499999956 27.854797458000064,-82.078581587999963 27.854797458000064,-82.078581587999963 27.855102162000037,-82.078795499999956 27.855102162000037,-82.078795499999956 27.854797458000064)))
",HI13423,Blue Family Cemetery
7ee19bb5-7d6c-4ee4-8189-7a39eff973fb,"MULTIPOLYGON (((-82.208134104999942 27.908468927000058,-82.20814123599996 27.909237659000041,-82.208643927999958 27.909234508000054,-82.208640362999972 27.908465776000071,-82.208134104999942 27.908468927000058)))
",HI13461,Worth Cemetery
2b4fe527-5d7e-4de1-8e92-d58e9f21e759,"MULTIPOLYGON (((-80.993230920999963 26.368590694000034,-80.993230920999963 26.368567771000073,-80.993223307999983 26.368544892000045,-80.993223307999983 26.368520087000036,-80.993215652999936 26.368497208000065,-80.993208039999956 26.36847625200005,-80.993200426999977 26.368453373000023,-80.99318515899995 26.368432375000054,-80.99317750299997 26.368411377000029,-80.993162277999943 26.368392303000064,-80.993147009999973 26.368373230000032,-80.993131740999956 26.368356080000069,-80.99310886 26.368338931000039,-80.99309359199998 26.368323664000059,-80.993070710999973 26.368308396000032,-80.993047829999966 26.368295053000054,-80.99302494899996 26.368283592000068,-80.993002024999953 26.368272174000026,-80.992963874999987 26.368260712000051,-80.99293338199999 26.368249294000066,-80.992895231999967 26.368241638000029,-80.99286469499998 26.368235908000031,-80.992841813999974 26.368234026000039,-80.992811319999987 26.368232101000046,-80.99278839599998 26.368230220000044,-80.992750246999947 26.368232101000046,-80.99271975299996 26.368235907000042,-80.992696871999954 26.368237832000034,-80.992666334999967 26.368243562000032,-80.99262818599999 26.368253099000071,-80.992597691999947 26.368264517000057,-80.992559541999981 26.368275978000042,-80.992529004999938 26.368291245000023,-80.992498468999941 26.368308394000053,-80.992483242999981 26.368317931000036,-80.992467974999954 26.368327468000075,-80.992445092999958 26.368348466000043,-80.992429824999988 26.368359884000029,-80.992406943999981 26.368382764000046,-80.992391674999965 26.368396149000034,-80.992376406999938 26.368407568000066,-80.992361138999968 26.368434296000032,-80.992338256999972 26.368462907000037,-80.992330644999981 26.368487668000057,-80.992315375999965 26.368518203000065,-80.992307762999985 26.368548695000072,-80.992307762999985 26.368581154000026,-80.992307762999985 26.368611646000033,-80.992307762999985 26.368644062000044,-80.992307762999985 26.368674597000052,-80.992315374999976 26.368705132000059,-80.992322987999955 26.36873754800007,-80.992330643999935 26.368766159000074,-80.992345911999962 26.368796651000025,-80.992361136999989 26.36882526100004,-80.992376405999948 26.368851990000053,-80.992391673999975 26.368878676000065,-80.992406941999946 26.368892019000043,-80.992422209999972 26.368916823000063,-80.992437435999989 26.368928284000049,-80.992460359999939 26.368951164000066,-80.992475584999966 26.368960701000049,-80.992498465999972 26.368981656000074,-80.992529002999959 26.368998848000047,-80.992559539999945 26.369015997000076,-80.992590033999988 26.369031265000046,-80.992620569999985 26.369042683000032,-80.992643450999935 26.369048414000076,-80.992673987999979 26.369056069000067,-80.992704481999965 26.369059875000062,-80.992735018999952 26.369063681000057,-80.992765512999938 26.369063682000046,-80.992796048999935 26.369061757000054,-80.992826542999978 26.369057951000059,-80.992857079999965 26.369052221000061,-80.992887616999951 26.369044608000024,-80.992918110999938 26.369035072000031,-80.992948646999935 26.369023611000046,-80.992971527999941 26.369010268000068,-80.993002021999985 26.36899500100003,-80.993024945999935 26.36897977600006,-80.993040171999951 26.368970239000078,-80.993063095999958 26.368951166000045,-80.993085976999964 26.368932092000023,-80.993101245999981 26.368909213000052,-80.993124126999987 26.368888215000027,-80.993139351999957 26.368863411000063,-80.993154620999974 26.368838607000043,-80.993162276999954 26.368813845000034,-80.99317750199998 26.368787117000068,-80.99318515799996 26.368760431000055,-80.99319277099994 26.368726090000052,-80.993200425999987 26.368705135000027,-80.993208038999967 26.368682212000067,-80.993215651999947 26.368661257000042,-80.993223307999983 26.368636453000079,-80.993223307999983 26.368613573000061,-80.993230920999963 26.368590694000034)))
",HN00091,SAM JONES CEMETERY
64f5b759-4423-412d-af9c-64d437828ba4,"MULTIPOLYGON (((-81.513350818999982 26.754168,-81.513448245999939 26.753997536000043,-81.513578090999943 26.753843324000059,-81.513659264999944 26.75372969600005,-81.513707978999946 26.753616068000042,-81.513740439999935 26.753486231000068,-81.513748565999947 26.753396937000048,-81.513756692999948 26.753275183000028,-81.51380536299996 26.753121013000055,-81.513829741999984 26.752958675000059,-81.513886538999941 26.752820713000062,-81.51384595199994 26.752796336000074,-81.512742102999937 26.752796332000059,-81.512669044999939 26.755750626000065,-81.512693379999973 26.755807462000064,-81.51275017599994 26.755831796000052,-81.512798888999953 26.755848047000029,-81.512831349999942 26.755839921000074,-81.512880063999944 26.755807462000064,-81.512896315999967 26.755653250000023,-81.512928777999946 26.755515288000026,-81.512961238999935 26.755361075000053,-81.512985574999959 26.755239321000033,-81.513050496999938 26.755101359000037,-81.513107336999951 26.755003939000062,-81.513139797999941 26.754890311000054,-81.513180385999988 26.754760475000069,-81.513220972999989 26.754598136000027,-81.513220973999978 26.754508842000064,-81.513261560999979 26.754354672000034,-81.513350818999982 26.754168)))
",HN00147,Fort Denaud Cemetery
3524c404-6417-47e3-8ec2-88fb4742a702,"MULTIPOLYGON (((-85.967272135999963 30.854347319000055,-85.96736366 30.854259605000038,-85.96746288199995 30.854137551000065,-85.96752391199999 30.854055525000035,-85.967554404999987 30.853918204000024,-85.967562059999977 30.853819029000078,-85.967539135999971 30.85369124500005,-85.967356044999974 30.853506239000069,-85.96714241699999 30.853489048000029,-85.967058505999944 30.853521465000028,-85.966944057999967 30.853576805000046,-85.966814341999964 30.853681710000046,-85.96676092499996 30.853815226000052,-85.966707550999956 30.853996383000037,-85.966730431999963 30.854171851000046,-85.966875373999983 30.854293948000077,-85.967005090999976 30.854398852000031,-85.967195836999963 30.854381660000058,-85.967272135999963 30.854347319000055)))
",HO00106,THOMAS ANDREWS PIONEER FAMILY CEMETERY
3947e8d5-00de-4921-8bc3-967cc07769ae,"MULTIPOLYGON (((-85.892334506999987 30.840720038000029,-85.892380267999954 30.840367176000029,-85.891968280999947 30.840357641000026,-85.891884370999946 30.840687623000065,-85.892334506999987 30.840720038000029)))
",HO00111,ROBERT L. JONES CEMETERY
563b41ad-9575-485b-b79d-9215b4434726,"MULTIPOLYGON (((-85.734208276999937 30.94496461500006,-85.733827561999988 30.944964618000029,-85.733827563999967 30.945269153000027,-85.734208278999972 30.945269150000058,-85.734208276999937 30.94496461500006)))
",HO00255,Double Springs Cemetery
1b4e70b7-1945-4c97-bf61-3564a875d7bd,"MULTIPOLYGON (((-81.813126313999987 27.531092855000054,-81.813521020999985 27.531065656000067,-81.813548262999973 27.529269099000032,-81.810553896999977 27.529201054000055,-81.810553896999977 27.529895189000058,-81.809424219999983 27.529922387000056,-81.809410621999973 27.532453835000069,-81.809968659999981 27.532453836000059,-81.80998226 27.532875765000028,-81.81162913199995 27.532875768000054,-81.813126314999977 27.532848570000056,-81.813126313999987 27.531092855000054)))
",HR00565,Wacuhula Cemetery
6aff2631-ee4d-42bb-9b94-8c8ca72152af,"MULTIPOLYGON (((-81.802979727999968 27.348505120000027,-81.803979477999974 27.348575258000039,-81.804137333999961 27.347856196000066,-81.80317265299999 27.347645701000033,-81.802979727999968 27.348505120000027)))
",HR00851,Gardner Cemetery
544a14d6-c140-4ac9-b2c8-4f16d977b440,"MULTIPOLYGON (((-81.853862093999965 27.35290668500005,-81.853564640999934 27.352906684000061,-81.853564641999981 27.353204119000054,-81.853862094999954 27.353204120000044,-81.853862093999965 27.35290668500005)))
",HR00902,Coker
694898f8-da5d-46fe-a323-bd092fa2f3fc,"MULTIPOLYGON (((-81.889433022999981 27.61934674500003,-81.889168587999961 27.61934674500003,-81.889168587999961 27.619710042000065,-81.889433022999981 27.619710042000065,-81.889433022999981 27.61934674500003)))
",HR00904,Olive Branch Cemetery
9e246e1c-53ab-4cb1-8e53-0de49cec6cae,"MULTIPOLYGON (((-80.47475904199996 27.82883081600005,-80.474610549999966 27.828911514000026,-80.474694759999977 27.829062306000026,-80.47483534 27.828982249000035,-80.47475904199996 27.82883081600005)))
",IR00076,PARK CEMETERY
9c22e9de-0eaf-4c21-8e86-bc6296f4d544,"MULTIPOLYGON (((-80.477931477999959 27.828746961000036,-80.476186909999967 27.828736008000078,-80.476252729999942 27.828856693000034,-80.476275396999938 27.828896722000025,-80.476633151999977 27.829512376000025,-80.477931473999945 27.829506178000031,-80.477931477999959 27.828746961000036)))
",IR00077,SEBASTIAN CEMETERY
9c440856-d27e-4a7f-a755-eae84cfe4cf4,"MULTIPOLYGON (((-80.511160673999939 27.768331758000045,-80.511076761999959 27.768393084000024,-80.511076756999955 27.769325758000036,-80.511712548999981 27.769325758000036,-80.511712553999985 27.768331758000045,-80.511160673999939 27.768331758000045)))
",IR00844,OLD SEBASTIAN CEMETERY
8efaeeb5-11af-4ec0-9fd8-154445dc7192,"MULTIPOLYGON (((-80.868284909999943 27.64501371800003,-80.868284907999964 27.645859794000046,-80.869131034999953 27.645859793000056,-80.869131037999978 27.64501371700004,-80.868284909999943 27.64501371800003)))
",IR01283,Padgett Cemetery
a6fab5f1-6082-45db-a59f-c58de8016b1e,"MULTIPOLYGON (((-85.319684170999949 30.946509280000043,-85.319722319999983 30.946583649000047,-85.319798574999936 30.946635181000033,-85.31991302099999 30.946654254000066,-85.320004585999982 30.946631330000059,-85.320080881999957 30.946576034000032,-85.320119029999944 30.946501664000039,-85.320119028999954 30.946419640000045,-85.320080878999988 30.946343346000049,-85.320012193999958 30.946286127000064,-85.319867254999963 30.946261324000034,-85.319775689999972 30.946291860000031,-85.319707048999987 30.946350962000054,-85.31967651399998 30.94642725600005,-85.319684170999949 30.946509280000043)))
",JA00195,NN
189915a5-331a-43c1-abd4-30d2a825f0cf,"MULTIPOLYGON (((-85.246531150999942 30.784414369000046,-85.246431971999982 30.784421981000037,-85.246355673999972 30.784479201000067,-85.246286988999941 30.784545957000034,-85.246286990999977 30.784633670000062,-85.24634040899997 30.784696621000023,-85.24642432 30.784723350000036,-85.24650827399995 30.784702353000057,-85.246561646999965 30.784652745000074,-85.246622719999948 30.784599374000038,-85.246637943999986 30.784513544000049,-85.246599793999962 30.784444862000043,-85.246531150999942 30.784414369000046)))
",JA01495,"LONG, RICHARD HARRISON, FAMILY PLOT"
30444641-9afd-4c71-9958-0e01adf911ba,"MULTIPOLYGON (((-85.43411114 30.920126541000059,-85.434137182999962 30.919983106000075,-85.434111135999956 30.919865715000071,-85.43408504599995 30.919761411000025,-85.433993734999945 30.919591890000049,-85.433824201999983 30.919461457000068,-85.433615538999959 30.919409327000039,-85.433419920999938 30.919422372000042,-85.433198215999937 30.919487549000053,-85.433054775999949 30.919657072000064,-85.433054778999974 30.919839637000052,-85.433067824999966 30.91997007100008,-85.433106959999975 30.92010046200005,-85.433185182999978 30.920217853000054,-85.433250404999967 30.920296070000063,-85.433380803999967 30.92038737300004,-85.433485157999939 30.920465590000049,-85.43361555599995 30.920439502000079,-85.433785084999954 30.920387370000071,-85.433928568999988 30.920335195000064,-85.434045920999949 30.920230889000038,-85.43411114 30.920126541000059)))
",JA01550,MILES CEMETERY
9aed4638-f450-4d7d-bc17-f3b521655031,"MULTIPOLYGON (((-85.153246784999965 30.622755060000031,-85.152910454999983 30.622755060000031,-85.152886788999979 30.623747642000069,-85.153169742999978 30.623747642000069,-85.153169731999981 30.623315053000056,-85.153220110999939 30.623261722000052,-85.153448279999964 30.623263219000023,-85.153448266999987 30.622781747000033,-85.153246784999965 30.622755060000031)))
",JA01682,SINK CREEK CEMETERY
6723526f-0eaf-4d39-91e8-5efaeeccf47a,"MULTIPOLYGON (((-85.184482736999939 30.695230892000041,-85.183273509999935 30.695230885000058,-85.183273533999966 30.69610936600003,-85.18448276099997 30.69610937300007,-85.184482736999939 30.695230892000041)))
",JA01690,SIMS CEMETERY
c4b81849-646a-4f63-9a49-09e4826d92eb,"MULTIPOLYGON (((-85.159171906999973 30.627860939000072,-85.159125287999984 30.627775233000079,-85.15907127 30.627734262000047,-85.158985561999941 30.627689528000076,-85.158866324999963 30.627724939000075,-85.158748969999976 30.627775233000079,-85.158627853999974 30.627903791000051,-85.158631575999948 30.627969011000062,-85.158711684999957 30.628101290000075,-85.158812320999971 30.628179553000052,-85.159020985999973 30.628136701000074,-85.159179353999946 30.628041672000052,-85.159207279999976 30.627969011000062,-85.159171906999973 30.627860939000072)))
",JA01722,STYLES CEMETERY
a5c27350-019c-45e4-b8d3-4d5c9e3d7ced,"MULTIPOLYGON (((-85.307778826999936 30.823827841000025,-85.307744739999976 30.823710536000078,-85.307665276999955 30.823638647000053,-85.30757448199995 30.823612175000051,-85.30746474099999 30.82360460600006,-85.307392848999939 30.823627272000067,-85.307336097999951 30.823680259000071,-85.307302055999969 30.82375214800004,-85.307279347999952 30.823846746000072,-85.307279348999941 30.823952676000033,-85.30733229599997 30.824054843000056,-85.307445843999972 30.824096496000038,-85.307502596999939 30.824126731000035,-85.307595102999983 30.824151663000066,-85.307642574999988 30.82411539800006,-85.307740980999938 30.82403970200005,-85.307793968999988 30.823933772000032,-85.307778826999936 30.823827841000025)))
",JA01729,ANGLO GRAVES
