ResourceID,geom,SITEID,SITENAME
3e480f52-5a89-41be-8e37-859a6595ffa5,POINT (-81.317295454999964 29.900000042000045),SJ00916,51 GROVE AVENUE
af58a397-ce99-4a09-ab3a-dc6777354052,POINT (-81.318858405999947 29.899888107000038),SJ00917,52 BROVE AVENUE
e2a91690-517c-48cd-9ca6-55d8f60144a3,POINT (-81.318975929999965 29.89986930200007),SJ00918,54 GROVE AVENUE
64483e4c-0fba-4c07-947c-360c66b7bdbb,POINT (-81.319108750999987 29.900199230000055),SJ00919,56 GROVE AVENUE
34427aef-b74d-467b-aaf1-ca0107dab3df,POINT (-81.31924532499994 29.900376608000045),SJ00920,56 1/2 GROVE AVENUE
a6b21bb2-f4bd-4531-97a3-ac968b9c8afa,POINT (-81.322238217999939 29.918079101000046),SJ00924,5 HILDRETH
02a4e2c1-cdf7-4f1c-8f92-94e98a4c0148,POINT (-81.322039444999973 29.918095498000071),SJ00925,7 HILDRETH
4dba9ca0-5a8e-4ddc-b0e4-f7341805d58d,POINT (-81.321812856999941 29.918111981000038),SJ00926,9 HILDRETH
7a499c1f-2e22-45b5-83cf-fba512e5996d,POINT (-81.321607172999961 29.91813533100003),SJ00928,11 HILDRETH
73f1613d-0749-4256-b399-08e559dc52d4,POINT (-81.320889510999962 29.918166240000062),SJ00929,19 HILDRETH
bff8ce70-e8c1-47d0-86e4-13ec68f417bc,POINT (-81.32039083899997 29.918194614000072),SJ00930,25 HILDRETH DR
5dd98d8c-481b-4697-adaa-eaec30724b37,POINT (-81.320219964999978 29.918197062000047),SJ00931,27 HILDRETH
41bdbe0b-7e98-4ccb-a8e3-21f9ed4d58ae,POINT (-81.317319043999987 29.902856304000068),SJ00935,8 HOPE STREET
3c10d5b2-e15c-4f5a-9743-56fcaa555bf7,POINT (-81.317461465999941 29.902810693000049),SJ00936,10 HOPE ST
9c0e6ff8-9107-438a-866d-e1ccfee16d61,POINT (-81.317537211999934 29.90293388300006),SJ00937,10 1/2 HOPE ST
70a1c3d1-e6fd-4775-89d0-3a1c14789ed1,POINT (-81.31763945199998 29.902792484000031),SJ00938,12 HOPE ST
5be68230-167b-465f-8350-380f0e109831,POINT (-81.31779378899995 29.902805189000048),SJ00939,14 HOPE ST
ba4a09ba-186a-4bd7-ada1-528145635027,POINT (-81.317947244999971 29.902516271000025),SJ00940,15 HOPE ST
695f2d3b-9e2a-44cc-bab5-ef7b3fada1fb,POINT (-81.317956121999941 29.902789555000027),SJ00941,16 HOPE ST
7b87a98e-ff1c-46e0-aacc-8651e97e9a07,POINT (-81.318110111999943 29.902777313000058),SJ00942,18 HOPE ST
7c562c7d-c532-48fe-b830-d49db78c8986,POINT (-81.318270935999976 29.902766171000053),SJ00943,20 HOPE ST
0818fd15-ca80-4fa4-8fde-2873b31d2241,POINT (-81.318396159999963 29.902454771000066),SJ00944,21 HOPE ST
78df2ba6-729b-4695-a03a-49c1abfb9d26,POINT (-81.318420114999981 29.902747139000041),SJ00945,22 HOPE ST
e85eb157-1f88-44f6-80a9-623ba40da6e0,POINT (-81.318743373999951 29.902748858000052),SJ00946,26 HOPE ST
2b0c8cb3-bdc4-4d34-9d73-cf56e0d6c113,POINT (-81.318716731999984 29.902872001000048),SJ00947,26 1/2 HOPE ST
3e80608c-0cef-40b7-b1b7-19e1e7febdbd,POINT (-81.318933809999976 29.902462372000059),SJ00948,27 HOPE ST
4bc1f0be-a453-489f-ac57-220dc21f5352,POINT (-81.318906684999945 29.902778933000036),SJ00949,28 HOPE ST
4e007354-20f4-46b1-bcae-eda67767c7d4,POINT (-81.319250153999974 29.902399297000045),SJ00950,29 HOPE ST
e6cc8ad5-0ca9-4a0a-a1c0-44f5219f0074,POINT (-81.319068177999952 29.902730955000038),SJ00951,30 HOPE ST
a7e4009d-0995-4c73-9615-73fa72204c87,POINT (-81.319222823999951 29.902720185000078),SJ00952,32 HOPE ST
e2ec05cc-b03d-405f-81ba-65fae75b8cc7,POINT (-81.319369958999971 29.902745899000024),SJ00953,34 HOPE ST
75a02b82-26b2-4742-ac4d-36898cdbd6a4,POINT (-81.31204482399994 29.894950552000068),SJ00957,15 HYPOLITA ST
83c71706-cdc5-406b-9e0c-f9e03c926343,POINT (-81.312152640999955 29.894917196000051),SJ00958,17 HYPOLITA ST
520a77cd-ff2f-4045-832a-c7b54d88d2b5,POINT (-81.312094550999973 29.895088761000068),SJ00959,20 HYPOLITA ST
a4c4b369-8345-447f-af09-2bf80079b964,POINT (-81.31229598699997 29.894783070000074),SJ00960,21 HYPOLITA ST
933d00e5-d1be-4a14-aba4-8a4db4beb441,POINT (-81.312693174999936 29.894687542000042),SJ00961,CASA DEL HIDALGO
f6ac3dc6-188a-4a60-af1a-3076a915eeb0,POINT (-81.31389932899998 29.894569594000075),SJ00962,59 HYPOLITA ST
d7a35be8-5ccb-4a70-a301-9ca185fc8490,POINT (-81.314003235999962 29.894778937000069),SJ00964,62 HYPOLITA ST
e1721b9c-4787-4b05-8802-b44b45651bf6,POINT (-81.314160557999969 29.894723249000037),SJ00967,64 HYPOLITA ST
45398e51-3b86-4144-b32a-345f35f97dc3,POINT (-81.314290682999967 29.894706037000049),SJ00968,66 HYPOLITA ST
52e91750-6481-4846-a59f-c8b2f85d521d,POINT (-81.314460589999953 29.894685267000057),SJ00969,70 HYPOLITA ST
5d815ee1-deac-40b3-9c02-d1006a9c0ade,POINT (-81.314716594999936 29.900341449000052),SJ00973,8 JOINER ST
c23f18f7-fd09-4801-8fbe-05209f84c393,POINT (-81.314464813999962 29.900440640000056),SJ00974,12 JOINER ST
f33a60f9-5802-4763-974b-d779e4a9da30,POINT (-81.314068080999959 29.900400599000079),SJ00975,ABBOTT MANSION
a986f045-4358-403b-bf21-1a78d796e919,POINT (-81.313663662999943 29.900244202000067),SJ00976,19 JOINER ST
a59e8966-4e49-40df-b8f8-748bacb954b8,POINT (-81.313541591999979 29.900244203000057),SJ00977,21 JOINER ST
2ed2a0d5-1970-498a-9142-36d168c55f63,POINT (-81.313465322999946 29.900478804000045),SJ00978,22 JOINER ST
41f0a75c-6d3d-4774-8414-4732ca5f128a,POINT (-81.31335084899996 29.900478805000034),SJ00979,24 JOINER ST
bc7e6783-457d-4948-829f-02e61ca5a120,POINT (-81.313190661999954 29.90047880700007),SJ00980,26 JOINER ST
a67ffd8e-c29d-4738-967e-ff11897a854e,POINT (-81.312915958999952 29.900478809000049),SJ00981,28 JOINER ST
4c167022-150a-4926-96af-00251dfce40c,POINT (-81.312274782999964 29.88405483400004),SJ00990,3 KEITH ST
de37ca67-169c-4e09-ad91-e24f7a0b932d,POINT (-81.312228980999976 29.883867918000078),SJ00991,4 KEITH ST
bd37d4a6-4e6b-4f1a-8b92-1600f36be439,POINT (-81.312297659999956 29.884047194000061),SJ00992,5 KEITH ST
39a4f2d9-71dd-4a1d-935f-ea44386739b2,POINT (-81.312282418999985 29.88385456900005),SJ00993,8 KEITH ST
dce4f4b1-87f8-4c86-890e-77d24ac58aa6,POINT (-81.31293093499994 29.883890788000031),SJ00994,51 KEITH ST
ea0fdbd9-1521-4ee3-ab92-57f0c15573bf,POINT (-81.312953811999989 29.883883191000052),SJ00995,53 KEITH ST
895ec27a-7d59-4f4e-8f14-df62c49b6fdd,POINT (-81.31297669199995 29.883984267000073),SJ00996,53 1/2 KEITH ST
eae8565b-6fcd-4002-87ca-5dc949dbf161,POINT (-81.312984329999949 29.883875551000074),SJ00997,BUENA ESPERNAZA
ca55bf04-95fa-45fd-a2f3-283aa3dfbe1a,POINT (-81.313022487999945 29.883866022000063),SJ00998,57 KEITH ST
aa1a858f-54fa-4856-8170-1cda33818dc7,POINT (-81.313770189999957 29.883480724000037),SJ00999,108 KEITH ST
4109fa0c-7b0d-40f5-830d-f36f61cf9f84,POINT (-81.313785506999977 29.885485297000059),SJ01000,69 KINGSFERRY WAY
4fa639bd-70ac-418b-a27c-35832e932929,POINT (-81.313861778999978 29.88545860000005),SJ01001,73 KINGSFERRY WAY
54c6b118-d7a0-43f9-bac8-05c5fa94b031,POINT (-81.313938094999969 29.885433835000072),SJ01002,77 KINGSFERRY WAY
42e80d5f-ae2b-4a40-bfdb-2fa5b194c154,POINT (-81.313899933999949 29.885243099000036),SJ01003,78 KINGSFERRY WAY
22e4483b-c0fc-4162-a7b8-868f812b33d6,POINT (-81.313938090999955 29.885229751000054),SJ01004,80 KINGSFERRY WAY
50aabd6e-579d-47e3-8d49-92338a89a733,POINT (-81.31401436799996 29.885407095000062),SJ01005,81 KINGSFERRY WAY
684e62a9-cfb6-44e2-b50e-6781133e3bef,POINT (-81.314121200999978 29.885368981000056),SJ01007,87 KINGSFERRY WAY
ca3a263d-3adc-47a5-9bcc-31ed9337fbdc,POINT (-81.314197473999968 29.885342284000046),SJ01008,91 KINGSFERRY WAY
71ae09cf-bb93-4a62-a0e8-595ec8ad1dad,POINT (-81.314235631999964 29.885328893000064),SJ01009,93 KINGSFERRY WAY
0e793ea2-1a96-4f1f-afc7-838ac607a7c0,POINT (-81.314205109999989 29.885136269000043),SJ01010,94 KINGSFERRY WAY
e9265c5a-64df-4572-8df2-e3703ae403e4,POINT (-81.315290292999975 29.884761722000064),SJ01013,111 KINGSFERRY WAY
f05af07a-4489-4bce-8308-cc5548a829a7,POINT (-81.315453777999949 29.88496206700006),SJ01016,116 KINGSWAY WAY
15bafd1b-f6f5-4794-8aa7-dc966ab75823,POINT (-81.31553963999994 29.884674309000047),SJ01017,119 KINGSFERRY WAY
81d64ec9-6591-4d9f-a3d1-d30e13c7cb7b,POINT (-81.315598680999983 29.884652866000067),SJ01018,119 1/2 KINGSFERRY WAY
c1d65d70-395f-4d97-9ce6-cf7ace663595,POINT (-81.315659262999986 29.884920693000026),SJ01019,120 KINGSFERRY WAY
87427a94-885b-4359-852b-1425b39a54d6,POINT (-81.315672765999977 29.884622397000044),SJ01020,121 KINGSFERRY WAY
a31fcd9e-deb5-490e-bd3a-873820ce5e6d,POINT (-81.311167097999942 29.89195428000005),SJ01024,POTTERS WAX MUSEUM
a030ffc4-a894-4a01-ab04-3f3dc14ca838,POINT (-81.31153993199996 29.892129588000046),SJ01025,WAKEMAN HOUSE
36eee548-38ea-4a6d-902e-b0876632d4b9,POINT (-81.311945741999978 29.891856110000049),SJ01026,WOOLWORTH'S
c24cb498-1691-4888-a871-7565cf061e8a,POINT (-81.313132975999963 29.892488391000029),SJ01027,GOVERNMENT HOUSE
3c1d4656-ff40-4662-8c88-a0102a918d33,POINT (-81.31745503999997 29.891765674000055),SJ01030,108 KING ST
951a2958-b2bf-4bed-8f66-0b1103a604a4,POINT (-81.317765493999957 29.891794675000028),SJ01031,116-118 KING STREET
194f0ea3-df8c-492e-a875-dabb89bc5fba,POINT (-81.31793946199997 29.891770716000053),SJ01032,FIRST METHODIST CHURCH
27366b32-8b26-45e8-a27d-dbfe15e59978,POINT (-81.318671743999971 29.891661815000077),SJ01033,124 KING ST
10a1f350-8e35-4711-aca4-8a0ed0691fe1,POINT (-81.31880350299997 29.891658977000077),SJ01034,128 KING ST
6895d1a9-dd1e-4119-b9bb-2a91855f1b06,POINT (-81.31897321699995 29.891637277000029),SJ01036,130 KING ST
237fa5ce-3e33-4f1b-b969-82dfaf4f32e7,POINT (-81.319154420999951 29.89161864600004),SJ01038,132 KING ST
cf13aadc-bcec-4d17-affc-6a0d2cd94717,POINT (-81.319324092999977 29.891606944000046),SJ01040,134 KING ST
2e79a8de-111a-4ab3-a646-893bc682572b,POINT (-81.319843777999949 29.891574597000044),SJ01045,142 KING ST
c9ab79b3-6d68-48b3-8d50-ee4466aa704b,POINT (-81.320109410999976 29.891536704000032),SJ01046,144 KING ST
c280726f-7d15-4fcc-ba71-ebbb5eede3f8,POINT (-81.32010652799994 29.891644186000065),SJ01047,144-B KING ST
a1f4540b-38ef-4486-ba9f-5e643bf1f22d,POINT (-81.319376575999968 29.896804552000049),SJ01087,58 LEMON ST
74b6d0c1-f36d-4ba1-b8de-e7de2f88c2f7,POINT (-81.319539680999981 29.896784851000064),SJ01088,60 LEMON ST
d8c37df0-dcab-438f-aaf5-cc2ae78c45d0,POINT (-81.319694844999958 29.896755449000068),SJ01089,67 LEMON ST
09f821dd-a6bf-41fb-a582-b3adc5891944,POINT (-81.319689297999957 29.896212384000023),SJ01090,63 LEMON ST
0825a22f-4fe7-4767-982b-e446398be62c,POINT (-81.319838334999986 29.896747593000043),SJ01091,64 LEMON ST
9ee76781-26ea-48aa-b28f-00bdf4aca4ef,POINT (-81.319905843999948 29.89635856700005),SJ01092,65 LEMON ST
d624f6c5-308a-49ed-8615-49d8a3544b3f,POINT (-81.319934116999946 29.896771166000065),SJ01093,66 LEMON ST
cadf84cf-16e2-47fb-a1f3-0f84c6ff04c2,POINT (-81.319986501999949 29.896271943000045),SJ01094,67 LEMON ST
e61e3523-0ac5-41f2-b91b-bd9a6accbc91,POINT (-81.320149735999962 29.896694628000034),SJ01095,68 LEMON ST
7dcb5dff-e6e4-497a-9324-d83555d0aeca,POINT (-81.320237032999955 29.896306331000062),SJ01096,69 LEMON ST
1b0badf0-035a-4289-8b5e-87293eb0441b,POINT (-81.320290048999937 29.896706000000052),SJ01097,70 LEMON ST
50927c5d-ac88-4b29-a22c-1e669a5249c6,POINT (-81.32036498399998 29.896260877000032),SJ01098,71 LEMON ST
04242cf4-8115-49c8-992a-624cb44d182e,POINT (-81.320497621999948 29.896676598000056),SJ01099,72 LEMON ST
308d88b0-832f-402d-af04-6e0f67787b77,POINT (-81.320630380999944 29.89665578100005),SJ01100,74 LEMON ST
cc6ffaf2-6128-4b8f-8d13-5383c06ad51a,POINT (-81.320530234999978 29.89626469600006),SJ01101,75 LEMON ST
9ee766e1-f4b1-4818-8864-483e48172350,POINT (-81.320767860999979 29.896633032000068),SJ01102,76 LEMON ST
155009b7-6fd3-4d0a-9f9d-488253c492dd,POINT (-81.32067432499997 29.896239071000025),SJ01103,77 LEMON ST
dd6c128c-b3a3-4cba-9954-0d267f88e75b,POINT (-81.320908388999953 29.896649255000057),SJ01104,78 LEMON ST
01a3c626-15f9-4098-8ba6-ffae43fe8cb9,POINT (-81.313655783999934 29.884886437000034),SJ01139,72 LINCOLN ST
9730e747-aa0f-49a7-9d29-a201146aff26,POINT (-81.313693941999986 29.884874977000038),SJ01140,74 LINCOLN ST
bced4e57-c409-42f6-adf7-177cc6dcb18b,POINT (-81.313762577999967 29.885054253000078),SJ01141,75 LINCOLN ST
3abe4225-8028-4cce-8c4a-04c95f5ab87c,POINT (-81.31373969699996 29.884863517000042),SJ01142,76 LINCOLN ST
22e0a9c1-e7bb-4ae0-a8c6-d764e0d3787a,POINT (-81.313800735999962 29.885042836000025),SJ01143,77 LINCOLN ST
66090491-9ce1-4939-a4c0-8c11a0e52d1c,POINT (-81.313777854999955 29.884852100000046),SJ01144,78 LINCOLN ST
e2702783-aba2-43c1-bece-74bc6c07a006,POINT (-81.313838893999957 29.885031376000029),SJ01145,79 LINCOLN ST
421abda4-1725-458c-a47f-2e642a09d752,POINT (-81.313816012999951 29.88484064000005),SJ01146,80 LINCOLN ST
16df30be-af42-4dd1-9cdc-c09d9b1f117c,POINT (-81.313854127999946 29.884827292000068),SJ01148,82 LINCOLN ST
a4a99c5f-499d-4c54-8cf5-4cd5101c5d9c,POINT (-81.313915166999948 29.885008499000037),SJ01149,83 LINCOLN ST
b321fc24-71d4-4d8c-ab39-566c22938707,POINT (-81.313892285999941 29.884815832000072),SJ01150,84 LINCOLN ST
cb068ca2-d516-4ae7-9fd4-bb54255da75a,POINT (-81.313991481999949 29.884985579000045),SJ01151,87 LINCOLN ST
47020f81-86ec-4953-9e1e-327513149d23,POINT (-81.313968600999942 29.884792955000023),SJ01152,88 LINCOLN ST
c272a8cc-0697-43ae-b3d9-87daf27a8fea,POINT (-81.31406779799994 29.884962702000053),SJ01153,91 LINCOLN ST
bb9c9bd9-2667-4dab-84c0-81ddb170a980,POINT (-81.314105912999935 29.884951285000056),SJ01154,93 LINCOLN ST
490396ac-bab1-42c0-a46d-b3b881e4bfe8,POINT (-81.314243259999955 29.884709044000033),SJ01155,100 LINCOLN ST
36a4aaa3-c227-40dc-bcb5-4b8ba543c0fc,POINT (-81.314304295999989 29.884688056000073),SJ01158,104 LINCOLN ST
36844a45-8308-49dc-afef-3811085ad7f5,POINT (-81.314342453999984 29.884678527000062),SJ01160,106 LINCOLN ST
36a88c60-83ee-4035-bce9-bb5c00c29f84,POINT (-81.314464527999974 29.884842523000032),SJ01164,111 LINCOLN ST
3a7160e1-0551-4082-a15d-05e2f0b41c58,POINT (-81.314670507999949 29.884579336000058),SJ01166,126 LINCOLN ST
1b503996-8a73-4012-b52e-7d81fac7299c,POINT (-81.314731542999937 29.884558348000041),SJ01167,130 LINCOLN ST
4f091a62-fb3e-431f-8923-d054f826e9c1,POINT (-81.315548243999956 29.901812006000057),SJ01168,4 LOCUST ST
efa6592e-a7ff-4937-911f-79c52d175f41,POINT (-81.315426166999941 29.901497276000043),SJ01169,5 LOCUST ST
35fb198e-000e-48f0-a9d4-1898f0b4b52b,POINT (-81.315311741999949 29.901812008000036),SJ01170,8 LOCUST ST
fbb28cf5-d067-4230-9d30-ea1b9255e56d,POINT (-81.315151511999943 29.901812010000071),SJ01171,8 1/2 LOCUST ST
a30a0815-730c-436e-afe1-7e4f611a7ace,POINT (-81.314564033999943 29.901890215000037),SJ01172,14 LOCUST ST
feeb8f15-0827-4eb9-8b23-a81b41334711,POINT (-81.314754773999937 29.901497282000037),SJ01173,15 LOCUST ST
577d4a6f-a3e2-4f06-a193-49afe4c3c9a0,POINT (-81.314441962999979 29.901890216000027),SJ01174,16 LOCUST ST
a295bb5c-60a7-41f1-8f41-63b36a0fcf30,POINT (-81.314602184999956 29.901497283000026),SJ01175,17 LOCUST ST
af02e0a5-ccd8-4562-b0c1-342dfcecffaf,POINT (-81.314327488999936 29.901890217000073),SJ01176,18 LOCUST ST
3601bf80-ede8-42ab-a904-714527c48d90,POINT (-81.314327482999943 29.901575485000023),SJ01177,19 LOCUST ST
d92cee09-9332-407a-8d2f-3ba9f7be0bc6,POINT (-81.312854951999952 29.902086674000032),SJ01178,23 LOCUST ST
32655d9c-ec8d-450a-9957-93fab61b8eeb,POINT (-81.312915984999961 29.901888298000074),SJ01179,24 LOCUST ST
db933052-96c9-450f-8500-20a85f6fc25b,POINT (-81.312938908999968 29.902079034000053),SJ01180,25 LOCUST ST
c42c4be8-78bb-4419-a96e-15ec8d94a18f,POINT (-81.313015181999958 29.902071393000028),SJ01181,27 LOCUST ST
0ba6a052-5e99-4f32-8da2-875f1d530854,POINT (-81.318966900999953 29.900113039000075),SJ01184,3 LORING ST
8a7db9d0-a374-4fa3-bce8-0d924b6b8b95,POINT (-81.31859075999995 29.900165982000033),SJ01185,4 LORING ST
c28292b0-bd87-4dfe-b5bc-9a44ac222a6e,POINT (-81.318945326999938 29.900213712000038),SJ01186,5 LORING ST
849d1572-3eec-4809-bc7d-f587b2355fca,POINT (-81.312213755999949 29.884571718000075),SJ01190,48 LOVETT ST
6778bd67-5813-4ebe-b6cd-34c7b9cacf3a,POINT (-81.312228993999952 29.884567898000057),SJ01191,50 LOVETT ST
694c12b0-3cff-45cc-b9ea-1b3c306944cb,POINT (-81.312254380999946 29.88476713700004),SJ01192,51 LOVETT ST
22d6f98c-b5b3-42db-a3c5-0a529be43593,POINT (-81.312236633999987 29.884564078000039),SJ01193,52 LOVETT STREET
36539cc3-4cae-4337-a945-c1fa5aad2bad,POINT (-81.312296993999951 29.884741679000058),SJ01194,53 LOVETT ST
2049bcd8-6707-499f-8abd-0a1facc907ba,POINT (-81.312251913999944 29.884560258000079),SJ01195,54 LOVETT ST
4c9e709a-9c85-40cd-aec0-ee043dcb5a48,POINT (-81.312267151999947 29.884556481000061),SJ01196,56 LOVETT ST
4c96c2d9-6e61-4099-80ee-e53b921aa73d,POINT (-81.312427379999974 29.884508796000034),SJ01198,76 LOVETT ST
a058bd00-e9a1-445b-9a9b-fb43509d78a1,POINT (-81.313945667999974 29.88407769500003),SJ01199,78 LOVETT ST
31ea08f7-33f2-45bc-8b53-f0f489efbf66,POINT (-81.313999105999983 29.884062458000074),SJ01201,80 LOVETT ST
f241dea8-c399-4c10-8668-6562cf29e6b9,POINT (-81.313968585999987 29.883961382000052),SJ01202,80 1/2 LOVETT ST
0dbce30d-1bb9-43df-89b9-65e13ca9baaf,POINT (-81.314113539999937 29.884228385000029),SJ01203,81 LOVETT ST
8387d148-0af5-4c8e-a77c-1706fb17003f,POINT (-81.314067780999949 29.884041470000057),SJ01204,82 LOVETT ST
68fb83f3-400e-4281-a6da-d16581903b25,POINT (-81.31418221499996 29.884209328000054),SJ01205,83 LOVETT ST
f0ba53bf-b4a4-49d5-9bc1-bcf0972fdeb6,POINT (-81.314289044999953 29.883980436000058),SJ01207,ST CYPRIAN CHURCH
0d1403fc-494f-4ab2-991a-c9219899d1ab,POINT (-81.314838366999936 29.884022406000042),SJ01210,123 LOVETT ST
63329826-0e33-455e-abea-88ef7e544962,POINT (-81.314846006999971 29.884020475000057),SJ01212,125 LOVETT ST
a4bf654f-5929-4bbc-a782-31d909a7a010,POINT (-81.315303772999982 29.883890767000025),SJ01218,225 LOVETT ST
d7553712-70a7-4430-8dec-e7a78cff3368,POINT (-81.315555554999946 29.883820204000074),SJ01220,279 LOVETT ST
ccd45ed7-43f8-484d-90ae-6076e0e5149f,POINT (-81.319836426999984 29.91446325000004),SJ01221,18 MACARIS
d6fde13b-c4c1-4f9a-ba64-be099a3ff8af,POINT (-81.319370977999938 29.91455669000004),SJ01222,24 MACARIS
8bd990d6-aa5e-48d6-b7fc-c4a30b528199,POINT (-81.318966606999936 29.914650173000041),SJ01223,28 MACARIS
de01ae19-a6cb-45e0-a76c-b6d8fdcc4d3a,POINT (-81.318623271999968 29.914711208000028),SJ01224,32 MACARIS
00238892-8778-40d4-b014-16d4f7495384,POINT (-81.318066311999985 29.914804650000065),SJ01225,38 MACARIS
87e6d507-fa6e-4160-9312-d81b3b0197d7,POINT (-81.317883205999976 29.914835167000035),SJ01226,40 MACARIS
299af7d9-c480-4761-be10-cc347b94146d,POINT (-81.317539870999951 29.914928650000036),SJ01227,44 MACARIS
25530aaa-411b-438f-84d4-9c4281d24e08,POINT (-81.31738728199997 29.914959167000063),SJ01228,46 MACARIS
777bde67-1009-4fee-b922-d025255d8829,POINT (-81.317074463999973 29.914991574000055),SJ01229,50 MACARIS
0fd0b22e-885d-445b-8001-c505e2a01676,POINT (-81.316395299999954 29.910183222000057),SJ01248,40 MAGNOLIA AVE
95af4794-4cd4-43af-b622-c189aa9f50f4,POINT (-81.316349540999965 29.909963902000072),SJ01254,26 MAGNOLIA AVE
5de936d0-3ba3-423f-a350-089e8ff012dd,POINT (-81.31635718199999 29.909996307000029),SJ01256,28 MAGNOLIA AVE
ce5de19b-0da3-4f8e-8b73-53fc115116d9,POINT (-81.316387701999986 29.910126010000056),SJ01257,36 MAGNOLIA AVE
82830c6f-ed39-4600-bb78-5dd77338bd26,POINT (-81.317608474999986 29.910991908000028),SJ01259,181 MAGNOLIA AVENUE
18782013-bd6e-4017-b7bf-fe9ccef8f70a,POINT (-81.317608475999975 29.911037704000023),SJ01260,191 MAGNOLIA AVE
d0b458ea-10fb-4514-9ab8-fa26b6e728d2,POINT (-81.317417727999953 29.911043414000062),SJ01261,186 MAGNOLIA AVE
05c40db5-068b-42c8-942e-2de83e57d7ed,POINT (-81.317417727999953 29.911024357000031),SJ01262,182 MAGNOLIA AVENUE
4369541e-24c0-48d8-8e08-70cd280592c3,POINT (-81.321125438999957 29.891460882000047),SJ01263,FEC RAILWAY OFFICES
474ece91-b16d-47fd-9858-9e0ae900c4ca,POINT (-81.321171197999945 29.891682134000064),SJ01264,POWER HOUSE FEC RAILWAY
f6e63531-8b7d-4ca2-ac15-618411728219,POINT (-81.310947381999938 29.891512005000038),SJ01265,CAPTAIN JACK'S RESTAURANT
a03d5dd3-4787-4dbc-8d93-e387fb9b4698,POINT (-81.310779615999934 29.890782260000037),SJ01266,28 MARINE ST
99f4ee08-f25b-4652-99e6-0d86c9e98dcd,POINT (-81.310746092999977 29.890662631000055),SJ01267,30 MARINE ST
c9121158-a80d-4d23-afad-f5e7ddb03824,POINT (-81.310597477999977 29.890144915000064),SJ01268,38 MARINE ST
bf637ae2-384d-40b3-a524-1be27c35ebe1,POINT (-81.310203527999988 29.889925604000041),SJ01269,44 MARINE ST
ea989583-2a61-415a-9e15-2ed3cb12cedb,POINT (-81.310219035999978 29.889831436000065),SJ01270,DUDDINGTON APARTMENTS
5004a020-df45-4537-8ad6-ad21f72c8e69,POINT (-81.309781234999946 29.889207725000063),SJ01271,59 MARINE ST
7241a937-ed22-4ffb-83fc-dff70edcf78d,POINT (-81.309989274999964 29.889122196000073),SJ01272,60 MARINE ST
4934c1e0-8924-48db-bc49-36f437d5ba23,POINT (-81.309709810999948 29.889012846000071),SJ01273,63 MARINE ST
a8cc91f5-cf71-430c-9af7-8f4a35b98cf1,POINT (-81.309915156999978 29.888959364000073),SJ01274,64 MARINE ST
ed5e26ec-63e3-4aa9-ba2c-9719f23490dc,POINT (-81.309871373999954 29.888772259000064),SJ01275,66 MARINE ST
9e943be8-620e-408e-8298-c9454e934ca3,POINT (-81.309668925999972 29.888853869000059),SJ01276,67 MARINE ST
ca5160fd-2cf5-42c2-b806-76cef4ab22b4,POINT (-81.309792719999962 29.888583285000038),SJ01277,DE LA ROSA HOUSE
569162f8-0b1e-4edb-af23-dc8dc0bb3d3e,POINT (-81.309720910999943 29.887225578000027),SJ01278,86 MARINE ST
411be5d7-0b65-4243-857c-a02d68a0e459,POINT (-81.30968958599999 29.887079392000032),SJ01279,88 MARINE ST
fde3eff6-9bcb-405b-8b38-3dd06729da25,POINT (-81.309968079999976 29.886918718000061),SJ01280,90 MARINE ST
7f86c61a-0319-4c1f-a496-af32f0211364,POINT (-81.309659762999956 29.886794757000075),SJ01281,92 MARINE ST
37664c1d-b5b7-4073-a624-377fc1f4f517,POINT (-81.309916868999949 29.886632360000078),SJ01282,96 MARINE ST
e45b0dcd-f2f2-48b4-a59c-470c64699926,POINT (-81.309537668999951 29.886597244000029),SJ01283,98 MARINE ST
e7c16c33-6f2d-47b3-8239-ac74f2c36917,POINT (-81.309153960999936 29.886470144000043),SJ01284,ALFRED W SANCHEZ HOUSE
0712e811-1251-43ab-af77-96e766e1ca58,POINT (-81.309009639999942 29.886187119000056),SJ01285,103 1/2 MARINE ST
cd99a4bb-5da2-4c2b-90f0-ac95739fd371,POINT (-81.309138297999937 29.886276446000068),SJ01286,103 MARINE ST
ff28bbcf-5071-46f1-9646-b7775e2d1261,POINT (-81.309031288999961 29.886067251000043),SJ01287,US MILITARY HOSPITAL-VEL RICA APART
7f35eac3-1364-46cb-bce9-f76677dd115b,POINT (-81.320217791999937 29.909717809000028),SJ01341,2 MAY ST
a3829d06-4204-4ef4-8246-056bb4f5baa5,POINT (-81.31932455499998 29.909387494000043),SJ01344,5 MAY ST
08cf74c0-ea93-46b0-b4cb-f071f7e05837,POINT (-81.316334303999952 29.912346128000024),SJ01360,2 MILTON ST
33a1837f-eff0-442f-ab57-fcc211640549,POINT (-81.316425856999956 29.912328959000035),SJ01361,4 MILTON ST
3aedc7f9-1ade-4d73-b1fd-9c2c9c238cb6,POINT (-81.316509812999982 29.912309902000061),SJ01363,6 MILTON ST
fe7c2261-e220-4c63-8ef0-ee30036dd4f1,POINT (-81.316601366999976 29.912292733000072),SJ01365,8 MILTON ST
cbaec594-51f8-4bd9-9cf9-74098475b6b9,POINT (-81.316715796999972 29.912266036000062),SJ01367,10 MILTON ST
