3231,Spanish-First Period 1513-1763,"Spanish-First Period, 1513-1763",SPN1,3165,660,0,0,1,0,6230f5f1-8ec1-4dc1-8369-3b16f491ca6b
3232,Spanish-Second Period 1783-1821,"Spanish-Second Period, 1783-1821",SPN2,3165,670,0,0,1,0,dfaa4b40-b1be-4724-bf10-cbdde6728776
3234,"St. Johns, 700 B.C.-A.D. 1500","St. Johns, 700 B.C.-A.D. 1500",SJ  ,3165,690,0,0,1,1,9c5271da-9a06-43ae-9219-c18dd13779e7
3235,St. Johns I,"St. Johns I, 700 B.C.-A.D. 800",SJ1 ,3165,700,0,0,1,1,a2fc5917-0185-4bcf-98ad-c6419f690117
3236,St. Johns Ia,St. Johns Ia,SJ1A,3165,710,0,0,1,1,046345ac-bc8a-4eb7-9e30-e5f16534b6b6
3237,St. Johns Ib,St. Johns Ib,SJ1B,3165,720,0,0,1,1,10dd42fd-6788-4fea-a41f-e87a335ba400
3238,"St. Johns II, A.D. 800-1500","St. Johns II, A.D. 800-1500",SJ2 ,3165,730,0,0,1,1,41d7aba7-0783-4b0a-8e34-b5322e771a7d
3239,St. Johns IIa,St. Johns IIa,SJ2A,3165,740,0,0,1,1,dc19bb11-8c52-428f-9967-5757f4e43b04
3240,St. Johns IIb,St. Johns IIb,SJ2B,3165,750,0,0,1,1,24297e3e-0be0-40a4-a472-07a4b82c5632
3241,St. Johns IIc,St. Johns IIc,SJ2C,3165,760,0,0,1,1,2e984bdf-2511-482d-8a26-3d5250b2e6d1
3242,Santa Rosa-Swift Creek,Santa Rosa-Swift Creek,SRSC,3165,770,0,0,1,1,2f1444da-689f-4d6e-aad3-ad5f2ddf919c
3243,"Swift Creek, 300 B.C.-A.D. 450","Swift Creek, 300 B.C.-A.D.450",SWF ,3165,780,0,0,1,1,8bae213a-13cf-4f45-8099-53976e0c7da4
3244,Swift Creek-Early,"Swift Creek, Early",SWFE,3165,790,0,0,1,1,fd358172-e345-455d-bd59-f36f9d225880
3245,Swift Creek-Late,"Swift Creek, Late",SWFL,3165,800,0,0,1,1,115e2b33-aca7-4305-8395-d517c5d87f54
3246,"Transitional, 1000 B.C.-700 B.C.","Transitional, 1000 B.C.-700 B.C.",TRAN,3165,810,0,0,1,1,251fe4ad-eab4-4dea-ac07-034a44b0668d
3247,Weeden Island A.D. 450-1000,"Weeden Island, A.D. 450-1000",WE  ,3165,820,0,0,1,1,e3cc08c1-3376-404f-b4d2-627c96a37640
